loyalty_number,loyalty_card,province,segment_name,risk_level,churn_probability,clv,revenue_at_risk,potential_save,recommended_action,specific_offer,channel,timing,incentive_cost_cad,avg_flights_per_month,recency_months,engagement_health_score,tenure_months
387214,Star,Ontario,Seasonal Travelers,Medium,0.45442483,4362.93,1625.75,438.95,Seasonal Re-Engagement,"Upcoming season preview + 2,000 bonus miles",Email,Within 14 days,20,0.0,0.0,0.0,0
299367,Nova,Quebec,Premium Dormant,Medium,0.51658976,3837.49,1625.57,438.9,Engagement Campaign,"3,000 bonus miles on next flight",Email,Within 7 days,30,0.0,0.0,30.0,0
653851,Nova,Ontario,Premium Dormant,Medium,0.4987754,3974.14,1625.41,438.86,Engagement Campaign,"3,000 bonus miles on next flight",Email,Within 7 days,30,0.16666666666666666,0.0,11.7,2
533391,Nova,Ontario,Premium Dormant,Medium,0.6295526,3147.97,1625.09,438.77,Engagement Campaign,"3,000 bonus miles on next flight",Email,Within 7 days,30,0.0,0.0,30.0,0
290964,Star,New Brunswick,Seasonal Travelers,Medium,0.5748662,3444.17,1623.55,438.36,Seasonal Re-Engagement,"Upcoming season preview + 2,000 bonus miles",Email,Within 14 days,20,0.08333333333333333,0.0,1.7,1
974848,Nova,Quebec,Premium Dormant,Medium,0.4473428,4425.75,1623.46,438.33,Engagement Campaign,"3,000 bonus miles on next flight",Email,Within 7 days,30,0.0,0.0,30.0,0
883242,Star,Ontario,Seasonal Travelers,Medium,0.44312894,4463.0,1621.7,437.86,Seasonal Re-Engagement,"Upcoming season preview + 2,000 bonus miles",Email,Within 14 days,20,0.0,0.0,20.0,0
446135,Nova,Ontario,Premium Dormant,Medium,0.59915197,3299.34,1620.98,437.66,Engagement Campaign,"3,000 bonus miles on next flight",Email,Within 7 days,30,0.0,0.0,30.0,0
895778,Star,Nova Scotia,Seasonal Travelers,Medium,0.568054,3479.26,1620.65,437.58,Seasonal Re-Engagement,"Upcoming season preview + 2,000 bonus miles",Email,Within 14 days,20,0.0,0.0,20.0,0
603009,Star,Quebec,Seasonal Travelers,Medium,0.5103075,3871.78,1620.15,437.44,Seasonal Re-Engagement,"Upcoming season preview + 2,000 bonus miles",Email,Within 14 days,20,0.0,0.0,0.0,0
795155,Star,Prince Edward Island,Seasonal Travelers,High,0.72612476,2719.51,1619.26,437.2,Off-Season Reactivation,"4,000 bonus miles + exclusive off-peak fare (30% off)",Email + SMS simultaneously,Within 72 hours,40,0.0,0.0,20.0,0
248950,Nova,Ontario,Premium Dormant,Medium,0.6210661,3179.47,1619.22,437.19,Engagement Campaign,"3,000 bonus miles on next flight",Email,Within 7 days,30,0.0,0.0,30.0,0
998072,Nova,Ontario,Active Champions,Medium,0.62626547,3151.16,1618.24,436.92,Engagement Boost,Double miles on next 3 flights,Email,Within 14 days,30,1.9166666666666667,0.0,23.7,41
657946,Nova,Quebec,Premium Dormant,Medium,0.5004646,3939.01,1616.49,436.45,Engagement Campaign,"3,000 bonus miles on next flight",Email,Within 7 days,30,0.0,0.0,10.0,0
149430,Star,British Columbia,Seasonal Travelers,Medium,0.4229742,4650.06,1612.82,435.46,Seasonal Re-Engagement,"Upcoming season preview + 2,000 bonus miles",Email,Within 14 days,20,0.0,0.0,20.0,0
395168,Nova,New Brunswick,Premium Dormant,Medium,0.5724951,3432.96,1611.59,435.13,Engagement Campaign,"3,000 bonus miles on next flight",Email,Within 7 days,30,0.25,0.0,13.3,4
224530,Star,Quebec,Seasonal Travelers,Medium,0.61182874,3208.92,1609.91,434.68,Seasonal Re-Engagement,"Upcoming season preview + 2,000 bonus miles",Email,Within 14 days,20,0.0,0.0,20.0,0
647005,Star,Quebec,Seasonal Travelers,Medium,0.6285177,3123.08,1609.59,434.59,Seasonal Re-Engagement,"Upcoming season preview + 2,000 bonus miles",Email,Within 14 days,20,0.5,0.0,5.0,5
713520,Star,British Columbia,Miles Hoarders,High,0.77224684,2541.52,1609.4,434.54,Redemption Activation,2× redemption value + 60-day flash sale on points,Email + App push,Within 72 hours,50,1.4166666666666667,0.0,12.1,60
981220,Star,Nova Scotia,Seasonal Travelers,High,0.8363313,2346.68,1609.33,434.52,Off-Season Reactivation,"4,000 bonus miles + exclusive off-peak fare (30% off)",Email + SMS simultaneously,Within 72 hours,40,0.75,0.0,7.2,14
164094,Nova,Ontario,Active Champions,Medium,0.6631558,2957.76,1608.39,434.27,Engagement Boost,Double miles on next 3 flights,Email,Within 14 days,30,1.0,0.0,18.7,9
944821,Star,British Columbia,Seasonal Travelers,Medium,0.5559264,3528.04,1608.29,434.24,Seasonal Re-Engagement,"Upcoming season preview + 2,000 bonus miles",Email,Within 14 days,20,1.1666666666666667,0.0,8.3,9
456433,Star,Manitoba,Seasonal Travelers,Medium,0.6510833,3011.27,1607.68,434.07,Seasonal Re-Engagement,"Upcoming season preview + 2,000 bonus miles",Email,Within 14 days,20,1.0,0.0,10.0,11
203133,Star,British Columbia,Miles Hoarders,High,0.75348264,2600.27,1606.59,433.78,Redemption Activation,2× redemption value + 60-day flash sale on points,Email + App push,Within 72 hours,50,1.9166666666666667,0.0,17.8,55
638740,Nova,Alberta,Premium Dormant,Medium,0.5922762,3308.0,1606.58,433.78,Engagement Campaign,"3,000 bonus miles on next flight",Email,Within 7 days,30,0.0,0.0,30.0,0
723262,Star,Alberta,Seasonal Travelers,Medium,0.44905367,4362.93,1606.54,433.77,Seasonal Re-Engagement,"Upcoming season preview + 2,000 bonus miles",Email,Within 14 days,20,0.0,0.0,20.0,0
664112,Nova,British Columbia,Premium Dormant,Medium,0.40730724,4809.22,1606.24,433.68,Engagement Campaign,"3,000 bonus miles on next flight",Email,Within 7 days,30,0.4166666666666667,0.0,14.3,4
435358,Nova,Ontario,Premium Dormant,Medium,0.50524664,3876.77,1606.15,433.66,Engagement Campaign,"3,000 bonus miles on next flight",Email,Within 7 days,30,0.0,0.0,30.0,0
194657,Star,Ontario,Seasonal Travelers,Medium,0.58704734,3330.67,1603.31,432.89,Seasonal Re-Engagement,"Upcoming season preview + 2,000 bonus miles",Email,Within 14 days,20,0.0,0.0,20.0,0
131956,Nova,Manitoba,Premium Dormant,Medium,0.50246674,3887.32,1601.66,432.45,Engagement Campaign,"3,000 bonus miles on next flight",Email,Within 7 days,30,0.0,0.0,30.0,0
397272,Nova,Quebec,Premium Dormant,Medium,0.66963696,2916.42,1601.41,432.38,Engagement Campaign,"3,000 bonus miles on next flight",Email,Within 7 days,30,0.0,0.0,30.0,0
957901,Nova,Ontario,Premium Dormant,Medium,0.49815845,3919.37,1601.02,432.28,Engagement Campaign,"3,000 bonus miles on next flight",Email,Within 7 days,30,0.0,0.0,30.0,1
723969,Nova,Quebec,Premium Dormant,Medium,0.6832469,2856.95,1600.64,432.17,Engagement Campaign,"3,000 bonus miles on next flight",Email,Within 7 days,30,0.0,0.0,30.0,0
465842,Nova,Quebec,Premium Dormant,Medium,0.45840704,4257.48,1600.36,432.1,Engagement Campaign,"3,000 bonus miles on next flight",Email,Within 7 days,30,0.0,0.0,10.0,0
264053,Nova,Ontario,Premium Dormant,Medium,0.5601141,3484.25,1600.29,432.08,Engagement Campaign,"3,000 bonus miles on next flight",Email,Within 7 days,30,0.0,0.0,30.0,0
932363,Nova,Ontario,Premium Dormant,Medium,0.50834084,3838.11,1599.88,431.97,Engagement Campaign,"3,000 bonus miles on next flight",Email,Within 7 days,30,0.0,0.0,30.0,0
782078,Nova,Alberta,Premium Dormant,Medium,0.5856187,3323.09,1595.77,430.86,Engagement Campaign,"3,000 bonus miles on next flight",Email,Within 7 days,30,0.0,0.0,30.0,0
250380,Star,Newfoundland,Seasonal Travelers,Medium,0.4044776,4803.78,1593.28,430.19,Seasonal Re-Engagement,"Upcoming season preview + 2,000 bonus miles",Email,Within 14 days,20,0.4166666666666667,0.0,3.3,2
822811,Star,Saskatchewan,Miles Hoarders,High,0.71652734,2710.92,1592.81,430.06,Redemption Activation,2× redemption value + 60-day flash sale on points,Email + App push,Within 72 hours,50,1.3333333333333333,0.0,8.7,9
811959,Nova,Ontario,Premium Dormant,Medium,0.53000546,3664.22,1592.49,429.97,Engagement Campaign,"3,000 bonus miles on next flight",Email,Within 7 days,30,0.0,0.0,30.0,0
327203,Nova,Quebec,Premium Dormant,Medium,0.61406106,3155.91,1589.1,429.06,Engagement Campaign,"3,000 bonus miles on next flight",Email,Within 7 days,30,0.0,0.0,30.0,0
850170,Star,Alberta,Miles Hoarders,Medium,0.6659983,2908.88,1588.59,428.92,Redemption Reminder,50% bonus on any redemption within 60 days,Email,Within 10 days,30,2.5,0.0,21.6,14
822723,Nova,Quebec,Premium Dormant,Medium,0.6854135,2822.59,1586.41,428.33,Engagement Campaign,"3,000 bonus miles on next flight",Email,Within 7 days,30,0.6666666666666666,0.0,15.0,5
207372,Star,Saskatchewan,Seasonal Travelers,Medium,0.4411689,4383.15,1585.64,428.12,Seasonal Re-Engagement,"Upcoming season preview + 2,000 bonus miles",Email,Within 14 days,20,0.0,0.0,20.0,0
195069,Star,New Brunswick,Seasonal Travelers,Medium,0.540858,3572.49,1584.41,427.79,Seasonal Re-Engagement,"Upcoming season preview + 2,000 bonus miles",Email,Within 14 days,20,0.0,0.0,20.0,0
265297,Star,Manitoba,Seasonal Travelers,Medium,0.48553586,3978.67,1584.07,427.7,Seasonal Re-Engagement,"Upcoming season preview + 2,000 bonus miles",Email,Within 14 days,20,0.0,0.0,20.0,0
204111,Star,Ontario,Seasonal Travelers,High,0.88194966,2188.66,1582.84,427.37,Off-Season Reactivation,"4,000 bonus miles + exclusive off-peak fare (30% off)",Email + SMS simultaneously,Within 72 hours,40,0.25,0.0,6.8,10
500058,Nova,Quebec,Active Champions,Medium,0.65967035,2921.49,1580.32,426.69,Engagement Boost,Double miles on next 3 flights,Email,Within 14 days,30,1.0833333333333333,0.0,18.3,61
485300,Nova,British Columbia,Premium Dormant,Medium,0.52624786,3653.7,1576.66,425.7,Engagement Campaign,"3,000 bonus miles on next flight",Email,Within 7 days,30,0.0,0.0,30.0,0
515444,Nova,New Brunswick,Premium Dormant,Medium,0.48301855,3979.59,1576.22,425.58,Engagement Campaign,"3,000 bonus miles on next flight",Email,Within 7 days,30,0.0,0.0,30.0,0
428826,Star,British Columbia,Seasonal Travelers,Medium,0.41346753,4645.57,1575.05,425.26,Seasonal Re-Engagement,"Upcoming season preview + 2,000 bonus miles",Email,Within 14 days,20,0.0,0.0,20.0,0
391557,Nova,Ontario,Premium Dormant,Medium,0.44309384,4330.39,1573.39,424.82,Engagement Campaign,"3,000 bonus miles on next flight",Email,Within 7 days,30,0.0,0.0,30.0,0
418718,Nova,Quebec,Premium Dormant,Medium,0.64958566,2952.36,1572.6,424.6,Engagement Campaign,"3,000 bonus miles on next flight",Email,Within 7 days,30,0.0,0.0,30.0,0
611765,Star,Quebec,Seasonal Travelers,Medium,0.4952817,3867.97,1570.9,424.14,Seasonal Re-Engagement,"Upcoming season preview + 2,000 bonus miles",Email,Within 14 days,20,0.0,0.0,20.0,0
873022,Star,Nova Scotia,Miles Hoarders,High,0.73087174,2619.87,1570.13,423.94,Redemption Activation,2× redemption value + 60-day flash sale on points,Email + App push,Within 72 hours,50,1.5833333333333333,0.0,12.0,57
356460,Nova,Ontario,Premium Dormant,Medium,0.42916068,4458.11,1568.86,423.59,Engagement Campaign,"3,000 bonus miles on next flight",Email,Within 7 days,30,0.0,0.0,10.0,0
816122,Nova,Ontario,Premium Dormant,Medium,0.5906309,3238.0,1568.22,423.42,Engagement Campaign,"3,000 bonus miles on next flight",Email,Within 7 days,30,0.4166666666666667,0.0,11.7,3
261423,Nova,Ontario,Active Champions,Medium,0.68331987,2797.76,1567.65,423.27,Engagement Boost,Double miles on next 3 flights,Email,Within 14 days,30,1.5833333333333333,0.0,22.4,14
176848,Nova,Newfoundland,Premium Dormant,Medium,0.68116665,2805.1,1566.81,423.04,Engagement Campaign,"3,000 bonus miles on next flight",Email,Within 7 days,30,0.0,0.0,30.0,0
746226,Star,British Columbia,Seasonal Travelers,Medium,0.46693423,4089.04,1565.64,422.72,Seasonal Re-Engagement,"Upcoming season preview + 2,000 bonus miles",Email,Within 14 days,20,0.0,0.0,20.0,0
575487,Star,Ontario,Seasonal Travelers,Medium,0.50382,3788.81,1565.28,422.63,Seasonal Re-Engagement,"Upcoming season preview + 2,000 bonus miles",Email,Within 14 days,20,0.0,0.0,0.0,0
797992,Nova,New Brunswick,Premium Dormant,Medium,0.60444754,3157.55,1565.03,422.56,Engagement Campaign,"3,000 bonus miles on next flight",Email,Within 7 days,30,0.0,0.0,30.0,0
941122,Star,British Columbia,Miles Hoarders,High,0.7851176,2427.77,1562.99,422.01,Redemption Activation,2× redemption value + 60-day flash sale on points,Email + App push,Within 72 hours,50,2.8333333333333335,0.0,26.0,57
921191,Nova,Nova Scotia,Premium Dormant,Medium,0.5525167,3445.86,1561.19,421.52,Engagement Campaign,"3,000 bonus miles on next flight",Email,Within 7 days,30,0.0,0.0,30.0,0
259170,Star,British Columbia,Seasonal Travelers,Medium,0.42021713,4529.11,1560.63,421.37,Seasonal Re-Engagement,"Upcoming season preview + 2,000 bonus miles",Email,Within 14 days,20,0.0,0.0,20.0,0
874938,Star,Quebec,Seasonal Travelers,High,0.71870977,2647.2,1560.11,421.23,Off-Season Reactivation,"4,000 bonus miles + exclusive off-peak fare (30% off)",Email + SMS simultaneously,Within 72 hours,40,0.0,0.0,20.0,0
573661,Star,Quebec,Seasonal Travelers,Medium,0.44203323,4303.64,1559.93,421.18,Seasonal Re-Engagement,"Upcoming season preview + 2,000 bonus miles",Email,Within 14 days,20,0.0,0.0,20.0,0
945379,Nova,Quebec,Premium Dormant,Medium,0.64958566,2927.73,1559.49,421.06,Engagement Campaign,"3,000 bonus miles on next flight",Email,Within 7 days,30,0.0,0.0,30.0,0
304620,Star,Ontario,Miles Hoarders,High,0.8865823,2144.92,1559.35,421.02,Redemption Activation,2× redemption value + 60-day flash sale on points,Email + App push,Within 72 hours,50,1.75,0.0,10.6,12
787472,Star,Ontario,Seasonal Travelers,Medium,0.42182413,4506.66,1558.83,420.88,Seasonal Re-Engagement,"Upcoming season preview + 2,000 bonus miles",Email,Within 14 days,20,0.25,0.0,1.7,3
139479,Star,Ontario,Miles Hoarders,High,0.8007191,2372.29,1557.62,420.56,Redemption Activation,2× redemption value + 60-day flash sale on points,Email + App push,Within 72 hours,50,1.0833333333333333,0.0,8.3,5
925918,Star,Ontario,Seasonal Travelers,High,0.8150851,2329.46,1556.94,420.37,Off-Season Reactivation,"4,000 bonus miles + exclusive off-peak fare (30% off)",Email + SMS simultaneously,Within 72 hours,40,0.0,0.0,20.0,0
240500,Nova,British Columbia,Premium Dormant,Medium,0.46883532,4049.81,1556.93,420.37,Engagement Campaign,"3,000 bonus miles on next flight",Email,Within 7 days,30,0.0,0.0,30.0,0
411715,Nova,British Columbia,Premium Dormant,Medium,0.5862108,3238.0,1556.48,420.25,Engagement Campaign,"3,000 bonus miles on next flight",Email,Within 7 days,30,0.0,0.0,30.0,0
631801,Nova,British Columbia,Premium Dormant,Medium,0.5309098,3574.99,1556.36,420.22,Engagement Campaign,"3,000 bonus miles on next flight",Email,Within 7 days,30,0.0,0.0,10.0,0
960309,Star,Quebec,Seasonal Travelers,Medium,0.54793024,3459.23,1554.24,419.64,Seasonal Re-Engagement,"Upcoming season preview + 2,000 bonus miles",Email,Within 14 days,20,0.4166666666666667,0.0,5.0,6
940904,Nova,Ontario,Premium Dormant,Medium,0.6236178,3038.11,1553.59,419.47,Engagement Campaign,"3,000 bonus miles on next flight",Email,Within 7 days,30,0.0,0.0,30.0,0
484543,Star,British Columbia,Seasonal Travelers,High,0.7123063,2657.57,1552.26,419.11,Off-Season Reactivation,"4,000 bonus miles + exclusive off-peak fare (30% off)",Email + SMS simultaneously,Within 72 hours,40,1.0833333333333333,0.0,6.7,12
977363,Star,British Columbia,Seasonal Travelers,Medium,0.64349455,2927.73,1544.86,417.11,Seasonal Re-Engagement,"Upcoming season preview + 2,000 bonus miles",Email,Within 14 days,20,0.25,0.0,1.7,3
708458,Star,Newfoundland,Seasonal Travelers,Medium,0.4120325,4571.61,1544.59,417.04,Seasonal Re-Engagement,"Upcoming season preview + 2,000 bonus miles",Email,Within 14 days,20,0.0,0.0,0.0,0
831987,Nova,British Columbia,Premium Dormant,Medium,0.6701179,2810.46,1544.34,416.97,Engagement Campaign,"3,000 bonus miles on next flight",Email,Within 7 days,30,0.0,0.0,30.0,0
854855,Nova,Quebec,Premium Dormant,Medium,0.54795814,3430.32,1541.33,416.16,Engagement Campaign,"3,000 bonus miles on next flight",Email,Within 7 days,30,0.0,0.0,10.0,0
656993,Star,British Columbia,Seasonal Travelers,Medium,0.5150821,3644.83,1539.46,415.65,Seasonal Re-Engagement,"Upcoming season preview + 2,000 bonus miles",Email,Within 14 days,20,0.0,0.0,20.0,0
663746,Nova,Quebec,Premium Dormant,Medium,0.54046553,3472.37,1538.89,415.5,Engagement Campaign,"3,000 bonus miles on next flight",Email,Within 7 days,30,0.0,0.0,30.0,0
719576,Nova,Manitoba,Premium Dormant,Medium,0.52833766,3549.02,1537.57,415.14,Engagement Campaign,"3,000 bonus miles on next flight",Email,Within 7 days,30,0.0,0.0,30.0,0
304824,Nova,British Columbia,Premium Dormant,Medium,0.52822745,3546.4,1536.11,414.75,Engagement Campaign,"3,000 bonus miles on next flight",Email,Within 7 days,30,0.6666666666666666,0.0,16.7,7
404012,Nova,Quebec,Premium Dormant,Medium,0.5865113,3193.82,1536.03,414.73,Engagement Campaign,"3,000 bonus miles on next flight",Email,Within 7 days,30,0.0,0.0,30.0,0
983810,Nova,Ontario,Premium Dormant,Medium,0.6092868,3071.78,1534.71,414.37,Engagement Campaign,"3,000 bonus miles on next flight",Email,Within 7 days,30,0.0,0.0,30.0,0
369388,Star,Ontario,Seasonal Travelers,Medium,0.66461253,2810.46,1531.65,413.55,Seasonal Re-Engagement,"Upcoming season preview + 2,000 bonus miles",Email,Within 14 days,20,0.0,0.0,20.0,0
692628,Nova,Quebec,Premium Dormant,Medium,0.5514108,3386.53,1531.24,413.43,Engagement Campaign,"3,000 bonus miles on next flight",Email,Within 7 days,30,0.0,0.0,10.0,0
357549,Star,British Columbia,Seasonal Travelers,Medium,0.4706214,3964.73,1530.03,413.11,Seasonal Re-Engagement,"Upcoming season preview + 2,000 bonus miles",Email,Within 14 days,20,0.0,0.0,20.0,0
479509,Star,Quebec,Seasonal Travelers,Medium,0.49181256,3791.55,1529.08,412.85,Seasonal Re-Engagement,"Upcoming season preview + 2,000 bonus miles",Email,Within 14 days,20,0.5833333333333334,0.0,5.9,5
519726,Star,Ontario,Seasonal Travelers,Medium,0.40836465,4566.12,1529.01,412.83,Seasonal Re-Engagement,"Upcoming season preview + 2,000 bonus miles",Email,Within 14 days,20,0.5833333333333334,0.0,3.3,5
634916,Star,Saskatchewan,Miles Hoarders,Medium,0.4137646,4504.16,1528.2,412.61,Redemption Reminder,50% bonus on any redemption within 60 days,Email,Within 10 days,30,1.1666666666666667,0.0,8.3,7
764302,Nova,Ontario,Premium Dormant,Medium,0.5361969,3475.07,1527.92,412.54,Engagement Campaign,"3,000 bonus miles on next flight",Email,Within 7 days,30,0.0,0.0,30.0,0
639383,Star,Ontario,Seasonal Travelers,Medium,0.42498255,4381.18,1526.78,412.23,Seasonal Re-Engagement,"Upcoming season preview + 2,000 bonus miles",Email,Within 14 days,20,0.0,0.0,20.0,0
336076,Star,Saskatchewan,Seasonal Travelers,Medium,0.58528477,3179.47,1525.93,412.0,Seasonal Re-Engagement,"Upcoming season preview + 2,000 bonus miles",Email,Within 14 days,20,0.0,0.0,20.0,0
461354,Nova,Quebec,Premium Dormant,Medium,0.47228047,3933.81,1523.45,411.33,Engagement Campaign,"3,000 bonus miles on next flight",Email,Within 7 days,30,0.0,0.0,10.0,0
704607,Star,Ontario,Seasonal Travelers,High,0.75884444,2444.74,1521.25,410.74,Off-Season Reactivation,"4,000 bonus miles + exclusive off-peak fare (30% off)",Email + SMS simultaneously,Within 72 hours,40,0.5,0.0,7.1,5
831341,Nova,Quebec,Premium Dormant,Medium,0.42349604,4376.36,1519.76,410.34,Engagement Campaign,"3,000 bonus miles on next flight",Email,Within 7 days,30,0.0,0.0,30.0,0
990512,Star,Ontario,Seasonal Travelers,High,0.9731942,1904.0,1519.43,410.25,Off-Season Reactivation,"4,000 bonus miles + exclusive off-peak fare (30% off)",Email + SMS simultaneously,Within 72 hours,40,0.0,0.0,20.0,26
223684,Star,Ontario,Seasonal Travelers,Medium,0.42462978,4362.93,1519.16,410.17,Seasonal Re-Engagement,"Upcoming season preview + 2,000 bonus miles",Email,Within 14 days,20,0.0,0.0,20.0,0
463833,Star,Quebec,Miles Hoarders,High,0.7594079,2438.53,1518.51,410.0,Redemption Activation,2× redemption value + 60-day flash sale on points,Email + App push,Within 72 hours,50,2.3333333333333335,0.0,15.4,66
281737,Nova,Ontario,Premium Dormant,Medium,0.55583227,3331.45,1518.42,409.97,Engagement Campaign,"3,000 bonus miles on next flight",Email,Within 7 days,30,0.0,0.0,10.0,0
